CODI_LLAR 	CODI_PERSONA 	T1_ID_SEC_TRIM 	T1_DATA_DIA 	T1_DATA_MES 	T1_DATA_ANY 	T2_HH_INICI 	T2_MM_INICI 	T6_HH_FI 	T6_MM_FI 	T7_QUAN 	T7_QUAN_TARD 	T7_TIPUS_DIA 	T7_INUSUAL_1 	T7_INUSUAL_2 	T7_INUSUAL_3 	T7_INUSUAL_4 	T7_VIATGE 	T7_VIATGE_KM 	T7_T_REMUNERAT 	curaper 	treball 	estudi 	llarfam 	volreun 	vidsoc 	esport 	aficc 	mitjcom 	trajecte 	curaper2 	treball2 	estudi2 	llarfam2 	volreun2 	vidsoc2 	esport2 	aficc2 	mitjcom2 	trajecte2 	dormir 	menjar 	altrecur 	trebprin 	altretreb 	estudis_ne 	estudis 	estudis_tll 	llarfam_ne 	culin 	mantllar 	confecc 	jardi 	repar 	compra 	gestio 	curanen 	curadul 	organit 	altllar 	particip 	sociabil 	cultura 	lleurepa 	exfis 	exprod 	altresp 	art   	informat 	jocs  	lectura 	Tele  	radio 	desplaç_fi 	desplaç_treb 	desplaç_est 	desplaç_llarfam 	desplaç_vol 	desplaç_vidsoc 	desplaç_tll 	desplaç_muni 	codis_aux 	total_hores_dia 	dormir2 	menjar2 	altrecur2 	trebprin2 	altretreb2 	estudis_ne2 	estudis2 	estudis_tll2 	llarfam_ne2 	culin2 	mantllar2 	confecc2 	jardi2 	repar2 	compra2 	gestio2 	curanen2 	curadul2 	organit2 	altllar2 	particip2 	sociabil2 	cultura2 	lleurepa2 	exfis2 	exprod2 	altresp2 	art2 	informat2 	jocs2 	lectura2 	tele2 	radio2 	desplaç_fi2 	desplaç_treb2 	desplaç_est2 	desplaç_llarfam2 	desplaç_vol2 	desplaç_vidsoc2 	desplaç_tll2 	desplaç_muni2 	codis_aux2 	aprin_6 	aprin_7 	aprin_8 	aprin_9 	aprin_10 	aprin_11 	aprin_12 	aprin_13 	aprin_14 	aprin_15 	aprin_16 	aprin_17 	aprin_18 	aprin_19 	aprin_20 	aprin_21 	aprin_22 	aprin_23 	aprin_24 	aprin_1 	aprin_2 	aprin_3 	aprin_4 	aprin_5 	DIM_MUN 	SectorsActivitats
2730	1	4	16	12	10	23	30	7	45	3		1		             			1		6	45000	0	0	3600	0	7200	4800	0	22800	3000	1			1		1	1		1	1	33600	8400	2400	0	0	0	0	0	0	600	0	0	0	0	3000	0	0	0	0	0	0	4200	0	3000	4800	0	0	0	0	0	0	22800	0	0	0	0	3000	0	0	0	0	0	86400	1	1	1			            			            	1					1							1		1	1	        						1					1						0	0	0	0	5	3	8	0	8	0	8	0	5	8	8	0	8	8	0	0	0	0	0	0	2	99
2730	2	4	16	12	10	23	30	8	45	3		1		             			1		6	45600	0	0	16800	0	0	0	8400	14400	1200	1			1				1	1	1	33000	6600	5400	0	0	0	0	0	0	10200	4200	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8400	0	0	0	14400	0	0	0	0	0	0	0	1200	0	0	86400	1	1	1			            			            	1	1	1														        		1				1								1			0	0	0	0	3	3	3	0	3	8	0	7	7	9	3	3	8	8	0	0	0	0	0	0	2	99
2731	1	4	17	12	10	23	0	8	0	3		1		             			1		6	44400	0	0	0	0	0	8400	7200	26400	0	1						1	1	1		32400	9000	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8400	0	0	0	0	7200	3600	22800	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            			            																1	        				1	1	1											0	0	0	8	8	6	6	0	0	8	8	8	7	7	8	0	8	0	0	0	0	0	0	0	2	99
2731	2	4	17	12	10	23	0	8	0	3		1		             			1		6	43800	0	0	15600	0	0	0	7200	19800	0	1			1				1	1		32400	8400	3000	0	0	0	0	0	0	6600	3600	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	7200	0	0	0	19800	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            			            	1	1				1											        		1				1											0	0	0	0	3	3	3	0	3	8	8	8	7	7	3	0	8	0	0	0	0	0	0	0	2	99
2733	1	4	18	12	10	22	30	10	0	4	2	1		             			1		1	33600	0	0	21600	10200	5400	12000	0	0	3600	1			1	1	1	1			1	22800	4200	4800	0	0	0	0	0	0	3000	0	0	0	4200	9600	0	4800	0	0	10200	0	5400	0	0	12000	0	0	0	0	0	0	0	0	0	0	0	2400	0	1200	0	0	0	86400	1	1	1			            			            	1				1	1		1			1		1			1	        											1		1				0	0	6	6	6	6	3	9	0	5	9	3	3	9	0	3	4	4	4	0	0	0	0	0	2	2
2733	2	4	18	12	10	2	0	9	30	2		2		             	1		1		1	38400	0	0	27000	0	13200	0	0	1800	6000	1			1		1			1	1	29400	5400	1800	0	0	0	0	0	0	5400	600	3000	0	0	9600	0	8400	0	0	0	0	5400	7800	0	0	0	0	0	0	0	0	1800	0	0	0	0	2400	0	1200	0	0	2400	86400	1	1	1			            			            	1	1	1			1		1					1	1			        						1					1		1			1	0	0	0	3	5	5	3	9	0	5	9	3	3	9	0	3	3	8	0	0	0	0	0	0	2	4
2734	1	4	18	12	10	24	0	8	0	4	5	2		             		1	1		1	36000	0	0	48000	0	0	0	0	0	2400	1			1						1	27600	6600	1800	0	0	0	0	0	0	1800	6000	3000	0	0	0	0	1800	35400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	86400	1	1	1			            			            	1	1	1					1	1								        											1						0	0	0	3	3	9	0	3	3	0	3	3	3	3	3	3	9	3	0	0	0	0	0	0	2	4
2734	2	4	18	12	10	24	0	8	0	4	5	2		             		1	2	25	6	37200	0	0	30000	0	5400	0	0	4200	9600	1			1		1			1	1	28200	8400	600	0	0	0	0	0	0	3000	0	0	0	0	0	0	18000	9000	0	0	0	5400	0	0	0	0	0	0	0	0	0	4200	0	0	0	0	4200	0	5400	0	0	0	86400	1	1	1			            			            	1							1	1				1				        						1					1		1				0	0	0	3	3	3	9	5	0	3	3	3	3	3	3	0	3	8	8	0	0	0	0	0	2	99
2735	1	4	19	12	10	23	0	9	30	3		1		             			1		6	45600	0	0	23400	0	0	0	0	16200	1200	1			1					1	1	36600	8400	600	0	0	0	0	0	0	4800	0	0	7200	0	11400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16200	0	0	0	0	1200	0	0	0	0	0	86400	1	1	1			            			            	1			1		1											        						1					1						0	0	0	3	8	0	0	0	3	8	8	9	3	3	3	3	8	0	3	0	0	0	0	0	2	4
2735	2	4	19	12	10	23	30	7	30	4	2	1		             			1		1	37200	25800	0	20400	0	0	0	0	1800	1200	1	1		1					1	1	28800	6600	1800	25800	0	0	0	0	0	0	9000	0	0	0	11400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	0	1200	0	0	0	0	0	86400	1	1	1	1		            			            		1				1											        						1					1						0	0	0	1	3	3	3	1	1	0	1	9	3	3	3	1	1	0	0	0	0	0	0	0	2	4
2735	3	4	19	12	10	23	30	6	45	4	2	1		             			1		1	47400	0	0	14400	0	7200	0	4200	11400	1800	1			1		1		1	1	1	40800	6600	0	0	0	0	0	0	0	0	3000	0	0	0	11400	0	0	0	0	0	0	7200	0	0	0	0	0	0	4200	0	0	11400	0	0	0	0	1200	0	600	0	0	0	86400	1	1				            			            		1				1							1				        			1			1					1		1				0	0	0	0	0	0	3	8	8	5	5	9	3	3	3	8	7	0	8	0	0	0	0	0	2	4
2735	4	4	19	12	10	23	0	11	0	4	2	1		             			1		6	48000	0	16800	16200	0	0	0	0	4200	1200	1		1	1					1	1	39600	7800	600	0	0	0	0	16800	0	600	4200	0	0	0	11400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4200	0	0	0	0	1200	0	0	0	0	0	86400	1	1	1			            		1	            	1	1				1											        						1					1						0	0	0	0	0	0	3	2	3	2	2	9	3	3	3	2	8	0	0	0	0	0	0	0	2	99
2736	1	4	19	12	10	22	0	7	0	4	3	1		             			1		6	43800	0	0	0	0	42600	0	0	0	0	1					1					29400	8400	4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	42000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            			            													1		1		        																	0	0	5	5	5	5	5	5	0	0	5	0	5	5	0	5	0	0	0	0	0	0	0	0	2	99
2736	2	4	19	12	10	23	0	7	20	4	3	1		             			4	100	1	39000	9000	0	2400	0	19200	4200	0	1800	10800	1	1		1		1	1		1	1	32400	6000	600	9000	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	19200	0	0	4200	0	0	0	0	0	0	0	1800	0	0	0	0	0	0	10800	0	0	86400	1	1	1	1		            			            						1							1			1	        							1							1			0	0	0	5	5	5	5	6	3	0	5	9	9	9	1	1	1	0	0	0	0	0	0	0	2	4
2741	1	2	4	6	11	1	30	8	0	1		1		             			1		6	34200	0	0	6600	0	3000	10200	2400	25200	4800	1			1		1	1	1	1	1	25200	5400	3600	0	0	0	0	0	0	3600	1800	0	0	0	1200	0	0	0	0	0	0	3000	0	0	10200	0	0	2400	0	0	4800	20400	0	0	0	0	0	0	0	4800	0	0	86400	1	1	1			            			            	1	1				1							1			1	        		1			1	1								1			0	0	0	0	6	6	3	3	0	8	8	8	8	8	9	6	0	8	8	0	0	0	0	0	2	99
2743	1	2	5	6	11	23	30	7	0	1		1		             			1		1	40800	33000	0	4200	0	0	0	0	3600	4800	1	1		1					1	1	33000	4800	3000	30600	2400	0	0	0	0	1800	1800	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	3000	0	1800	0	0	0	0	0	86400	1	1	1	1	1	            			            	1	1				1											        						1			1		1						0	0	0	1	1	1	1	1	1	9	3	9	1	1	1	9	0	0	0	0	0	0	0	0	2	4
2744	1	2	5	6	11	23	0	7	30	1		1		             			2	50	6	36000	0	0	7200	0	0	33000	0	0	10200	1			1			1			1	28200	7200	600	0	0	0	0	0	0	600	0	0	0	0	0	0	6600	0	0	0	0	0	0	0	33000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10200	0	0	86400	1	1	1			            			            	1							1								1	        														1			0	3	3	9	6	6	6	0	6	6	6	6	6	6	9	9	0	0	0	0	0	0	0	0	2	99
2752	1	2	17	4	11	23	0	8	0	1		2		             	1		4	100	1	38400	0	0	0	0	30600	0	0	6000	11400	1					1			1	1	24600	8400	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30600	0	0	0	0	0	0	0	0	6000	0	0	0	0	0	0	0	11400	0	0	86400	1	1	1			            			            														1			        						1								1			0	0	0	0	9	5	5	5	5	0	5	5	5	5	5	9	9	8	8	0	0	0	0	0	1	4
2752	2	2	17	4	11	23	0	8	0	1		2		             	1		4	100	1	43200	0	0	1200	0	30600	0	0	0	11400	1			1		1				1	29400	8400	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	0	0	0	0	0	30600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11400	0	0	86400	1	1	1			            			            								1						1			        														1			0	0	0	0	9	5	5	5	5	0	5	5	5	5	5	9	9	3	0	0	0	0	0	0	1	4
2754	1	3	13	7	10	1	0	11	0	3		2		             	1		1		6	45600	0	0	5400	0	7800	6000	11400	7800	2400	1			1		1	1	1	1	1	18000	23400	4200	0	0	0	0	0	1800	3600	0	0	0	0	0	0	0	0	0	0	0	7800	0	0	6000	0	0	0	3600	7800	0	7800	0	0	0	0	0	0	2400	0	0	0	86400	1	1	1			            			          1 	1												1			1	        			1	1		1							1				0	0	0	0	0	0	0	7	0	8	9	6	5	9	5	3	8	7	7	0	0	0	0	0	1	99
2754	2	3	13	7	10	0	30	7	30	4	3	1		             			1		1	33000	30000	0	6600	0	6600	3600	2400	600	3600	1	1		1		1	1	1	1	1	25800	5400	1800	30000	0	0	0	0	3000	3600	0	0	0	0	0	0	0	0	0	0	0	6600	0	0	3600	0	0	0	600	1800	0	600	0	0	3600	0	0	0	0	0	0	0	86400	1	1	1	1		            			          1 	1												1			1	        			1	1		1			1								0	0	9	1	1	1	1	9	0	9	1	1	1	9	6	3	8	5	5	0	0	0	0	0	1	3
2754	3	3	13	7	10	0	0	7	30	1		1		             			1		1	34800	26400	0	10200	0	1200	3600	0	6000	4200	1	1		1		1	1		1	1	21600	9600	3600	26400	0	0	0	0	6000	3600	0	0	0	0	0	600	0	0	0	0	0	1200	0	0	3600	0	0	0	0	0	0	6000	0	0	4200	0	0	0	0	0	0	0	86400	1	1	1	1		            			          1 	1						1						1			1	        						1			1								0	0	3	0	1	1	1	1	9	3	1	1	1	9	6	3	5	8	0	0	0	0	0	0	1	3
2754	4	3	13	7	10	0	40	11	0	1		1		             			1		6	49800	0	0	600	0	2400	15000	12600	2400	3600	1			1		1	1	1	1	1	19200	26400	4200	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	600	0	1800	15000	0	0	0	11400	1200	0	2400	0	0	0	0	0	0	0	3600	0	0	86400	1	1	1			            			          1 													1		1	1	        			1	1		1								1			0	0	0	0	0	3	8	6	7	0	5	6	6	6	6	7	0	7	0	0	0	0	0	0	1	99
2759	1	3	18	7	10	0	30	8	0	2		2		             	1		1		6	42000	0	0	27000	0	0	6000	0	3600	7800	1			1			1		1	1	27000	12000	3000	0	0	0	0	0	0	2400	3000	4800	1200	0	0	0	15600	0	0	0	0	0	0	0	6000	0	0	0	0	0	0	3600	0	0	0	0	0	0	5400	600	0	1800	86400	1	1	1			            			            	1	1	1	1				1								1	        						1							1	1		1	0	0	0	0	3	3	3	0	3	3	8	3	3	6	6	0	9	3	9	0	0	0	0	0	1	99
2759	2	3	18	7	10	0	50	6	30	2		1		             			1		1	46200	27600	0	0	0	1200	5400	0	0	6000	1	1				1	1			1	31200	12600	2400	21000	6600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	0	0	5400	0	0	0	0	0	0	0	0	0	1200	0	0	0	2400	600	0	1800	86400	1	1	1	1	1	            			            													1			1	        									1				1	1		1	0	0	0	1	1	1	1	1	1	1	1	0	0	6	6	0	9	9	0	0	0	0	0	0	1	4
2761	1	2	12	5	11	23	30	9	20	1		1		             			1		1	46200	0	0	16200	0	5400	9600	0	6000	3000	1			1		1	1		1	1	37800	6000	2400	0	0	0	0	0	0	1800	3000	0	8400	600	0	600	1800	0	0	0	0	5400	0	0	9600	0	0	0	0	0	0	6000	0	0	0	0	0	0	1800	1200	0	0	86400	1	1	1			            			            	1	1		1	1		1	1					1			1	        						1							1	1			0	0	0	0	3	6	6	6	0	8	0	5	5	8	3	0	9	0	0	0	0	0	0	0	1	4
2761	2	2	12	5	11	5	0	7	0	1		1		             			1		1	41400	0	0	36000	0	6000	0	0	1200	1800	1			1		1			1	1	32400	6600	2400	0	0	0	0	0	0	1800	4800	5400	0	0	0	0	24000	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	1200	0	0	0	0	0	0	1800	0	0	0	86400	1	1	1			            			            	1	1	1					1					1				        						1							1				0	3	0	0	3	3	0	3	0	3	0	5	5	3	3	0	9	3	0	3	0	0	3	0	1	4
2763	1	2	12	5	11	24	0	7	30	2		2		             		1	1		6	42600	0	0	25200	0	0	4800	0	13800	0	1			1			1		1		32400	8400	1800	0	0	0	0	0	0	600	0	0	0	19200	1800	0	3600	0	0	0	0	0	0	0	4800	0	0	0	0	0	0	13800	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            			            	1				1	1		1								1	        						1											0	0	0	0	3	3	3	0	3	8	3	3	6	6	8	0	8	0	0	0	0	0	0	0	1	99
2763	2	2	12	5	11	22	30	14	0	2		2		             	1		1		1	39600	600	0	24000	3600	1800	2400	0	4200	10200	1	1		1	1	1	1		1	1	28200	8400	3000	600	0	0	0	0	0	8400	6000	0	0	0	4200	0	5400	0	3600	0	0	1800	0	0	2400	0	0	0	0	0	0	4200	0	0	1200	0	5400	0	2400	0	0	1200	86400	1	1	1	1		            			            	1	1				1		1		1			1			1	        						1			1		1		1			1	0	0	3	9	3	3	9	0	3	9	8	4	9	5	6	0	3	0	0	0	0	0	0	0	1	2
2764	1	2	13	5	11	24	0	8	30	2		1		             			1		1	40800	13800	0	10200	0	0	0	16800	0	4800	1	1		1				1		1	26400	7800	6600	10800	3000	0	0	0	0	1800	4800	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10800	0	6000	0	0	0	0	4800	0	0	0	0	0	0	0	86400	1	1	1	1	1	            			            	1	1		1													        		1		1					1								0	0	0	3	7	3	7	3	3	7	0	9	1	1	1	1	9	0	7	0	0	0	0	0	1	4
2764	2	2	13	5	11	24	0	8	0	2		1		             			1		1	36000	0	27000	17400	0	0	0	6000	0	0	1		1	1				1			26400	7800	1800	0	0	0	27000	0	0	12600	1200	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            	1		            	1	1		1													        				1													0	0	0	3	2	2	3	3	3	2	2	2	2	2	2	3	3	0	7	0	0	0	0	0	1	4
2765	1	2	14	5	11	23	0	8	0	2		1		             			1		6	45600	0	0	18600	2400	0	7800	0	10800	1200	1			1	1		1		1	1	34200	9600	1800	0	0	0	0	0	0	600	0	0	0	18000	0	0	0	0	0	0	2400	0	0	0	7800	0	0	0	0	0	6000	4800	0	0	0	0	0	1200	0	0	0	0	86400	1	1	1			            			            	1				1							1				1	        					1	1						1					0	0	0	3	3	3	3	3	0	0	6	6	6	8	4	0	8	8	0	0	0	0	0	0	1	99
2765	2	2	14	5	11	23	0	8	0	2		1		             			1		1	43200	0	0	19800	8400	0	7800	0	4200	3000	1			1	1		1		1	1	34200	6600	2400	0	0	0	0	0	0	4800	5400	0	0	0	9600	0	0	0	0	6000	2400	0	0	0	7800	0	0	0	0	0	0	4200	0	0	0	0	1800	1200	0	0	0	0	86400	1	1	1			            			            	1	1				1					1	1				1	        						1					1	1					0	0	0	0	9	3	3	9	0	3	6	6	6	4	4	0	3	8	0	0	0	0	0	0	1	2
2767	1	2	15	5	11	24	30	8	30	4	2	1		             			1		6	43800	0	0	11400	6600	600	8400	0	8400	7200	1			1	1	1	1		1	1	32400	8400	3000	0	0	0	0	0	0	4800	3600	0	3000	0	0	0	0	0	0	0	6600	600	0	0	8400	0	0	0	0	0	0	8400	0	0	0	0	0	7200	0	0	0	0	86400	1	1	1			            			            	1	1		1								1	1			1	        						1						1					0	0	0	0	0	9	4	9	3	0	6	6	4	0	3	0	8	8	0	0	0	0	0	0	1	99
2767	2	2	15	5	11	23	30	6	45	4	2	1		             			2	27	1	35400	33000	0	9600	0	0	5400	0	0	3000	1	1		1			1			1	24000	7200	4200	33000	0	0	0	0	0	9000	600	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	86400	1	1	1	1		            			            	1	1														1	        													1				0	0	3	1	1	1	1	1	1	1	1	0	1	9	9	6	3	3	3	0	0	0	0	0	1	4
2768	1	2	15	5	11	24	30	7	0	2		1		             			1		1	46200	19200	0	0	5400	4200	0	0	6600	4800	1	1			1	1			1	1	34200	7800	2400	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	4200	0	0	0	0	0	0	0	0	0	6600	0	0	0	0	2400	2400	0	0	0	0	86400	1	1	1	1		            			            										1			1				        						1					1	1					0	0	1	0	9	1	1	8	0	0	1	1	4	4	0	0	9	0	0	0	0	0	0	0	1	1
2768	2	2	15	5	11	24	0	6	0	1		1		             			1		1	46200	3600	0	9600	4200	5400	1800	0	5400	10200	1	1		1	1	1	1		1	1	30600	7200	6000	3600	0	0	0	0	0	4200	1800	0	0	0	3600	0	0	0	4200	0	0	5400	0	0	1800	0	0	0	0	0	0	5400	0	0	1200	0	2400	3000	0	0	0	3600	86400	1	1	1	1		            			            	1	1				1				1			1			1	        						1			1		1	1				1	0	0	0	0	3	3	6	3	0	1	9	0	4	4	0	5	9	8	0	0	0	0	0	0	1	4
2770	2	1	25	1	11	22	10	6	30	1		1		             			1		6	36000	0	0	8400	0	4800	4200	0	31200	1800	1			1		1	1		1	1	30000	5400	600	0	0	0	0	0	0	1800	0	0	6600	0	0	0	0	0	0	0	0	0	0	4800	4200	0	0	0	0	0	0	31200	0	0	0	0	0	0	0	1800	0	0	86400	1	1	1			            			            	1			1											1	1	        						1								1			0	9	3	9	6	8	5	5	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	2	99
2770	3	1	25	1	11	22	50	7	0	1		1		             			1		1	33000	0	0	21600	0	5400	0	0	24600	1800	1			1		1			1	1	28200	3600	600	0	0	0	0	0	0	6000	6000	6600	0	0	3000	0	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	24600	0	0	0	0	1800	0	0	0	0	0	86400	1	1	1			            			            	1	1	1			1							1				        						1					1						0	0	3	3	1	3	5	9	3	8	3	8	8	8	8	8	8	8	0	0	0	0	0	0	2	4
2771	1	1	25	1	11	23	20	6	30	1		1		             			1		1	34800	27600	0	1200	0	0	0	4800	7200	10800	1	1		1				1	1	1	26400	4800	3000	27600	0	0	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4800	0	7200	0	0	10800	0	0	0	0	0	0	0	86400	1	1	1	1		            			            	1																        				1		1			1								0	0	1	1	1	1	1	0	9	1	1	1	9	7	7	8	8	0	0	0	0	0	0	0	2	3
2771	2	1	25	1	11	0	10	8	10	1		1		             			1		6	43200	0	0	17400	0	7800	6600	0	9600	1800	1			1		1	1		1	1	31200	9000	2400	0	0	0	0	0	0	7800	5400	2400	1800	0	0	0	0	0	0	0	0	4200	0	3600	6600	0	0	0	0	0	0	9600	0	0	0	0	0	0	0	1800	0	0	86400	1	1	1			            			            	1	1	1	1									1		1	1	        						1								1			0	0	0	0	3	3	3	0	0	9	6	9	5	0	3	8	8	8	0	0	0	0	0	0	2	99
2775	1	1	30	1	11	0	30	8	30	2		1		             			1		1	38400	0	0	13200	0	6000	3000	0	23400	2400	1			1		1	1		1	1	30600	4800	1800	0	0	0	0	0	0	6600	4200	2400	0	0	0	0	0	0	0	0	0	6000	0	0	3000	0	0	0	0	0	0	23400	0	0	0	0	0	0	1200	1200	0	0	86400	1	1	1			            			            	1	1	1										1			1	        						1							1	1			0	0	0	0	3	5	5	3	3	3	6	8	8	8	3	8	8	8	8	0	0	0	0	0	2	4
2775	2	1	30	1	11	0	30	8	0	2		1		             			1		6	37800	0	0	8400	0	6600	3600	0	27000	3000	1			1		1	1		1	1	29400	5400	1800	0	0	0	0	0	0	600	6000	0	0	1200	600	0	0	0	0	0	0	6600	0	0	3600	0	0	0	0	0	6000	21000	0	0	0	0	1200	0	1200	600	0	0	86400	1	1	1			            			            	1	1			1	1							1			1	        					1	1					1		1	1			0	0	0	9	8	5	5	3	3	3	6	8	8	8	8	8	0	8	8	0	0	0	0	0	2	99
2775	3	1	30	1	11	6	0	11	0	2		1		             			1		1	48600	28800	0	1200	0	0	0	2400	4200	1200	1	1		1				1	1	1	42600	3600	2400	27000	1800	0	0	0	0	600	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	4200	0	0	1200	0	0	0	0	0	0	0	86400	1	1	1	1	1	            			            	1	1															        			1			1			1								0	0	0	0	0	0	0	0	0	3	1	1	1	1	1	1	1	1	8	0	0	0	0	0	2	4
2776	1	1	30	1	11	0	0	7	0	1		2		             		1	1		1	38400	9000	0	13200	0	0	2400	0	9000	14400	1	1		1			1		1	1	29400	7800	1200	9000	0	0	0	0	0	4200	3000	0	0	0	6000	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	9000	0	0	3000	0	0	0	0	11400	0	0	86400	1	1	1	1		            			            	1	1				1										1	        						1			1					1			0	0	0	0	9	9	3	3	9	0	9	9	8	8	3	0	9	1	1	9	0	0	0	0	2	2
2776	2	1	30	1	11	23	30	6	30	1		2		             		1	1		1	48000	0	0	6000	0	0	2400	0	18000	12000	1			1			1		1	1	36000	8400	3600	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	18000	0	0	0	0	0	0	0	12000	0	0	86400	1	1	1			            			            						1										1	        						1								1			0	0	0	0	9	9	3	3	9	0	9	9	8	8	8	0	8	8	0	0	0	0	0	0	2	2
2777	1	1	2	2	11	1	30	6	30	1		1		             			1		6	38400	0	15000	600	0	6000	0	0	16800	9600	1		1	1		1			1	1	22200	15600	600	0	0	0	15000	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	0	0	0	0	12000	4800	2400	0	3600	0	0	3600	0	0	0	86400	1	1	1			            	1		            	1														1		        						1	1	1		1			1				0	9	2	2	2	2	9	0	0	0	8	8	5	9	9	8	8	8	0	0	0	0	0	0	2	99
2777	2	1	2	2	11	22	0	6	0	1		1		             			1		1	27000	29400	0	13800	0	7200	0	0	4800	4200	1	1		1		1			1	1	22800	3000	0	29400	0	0	0	0	0	1200	6000	2400	0	0	3600	0	0	600	0	0	0	7200	0	0	0	0	0	0	0	0	0	4800	0	0	1800	0	2400	0	0	0	0	0	86400	1	1		1		            			            	1	1	1			1			1				1				        						1			1		1						1	0	0	0	0	0	3	3	3	0	9	3	5	5	0	8	1	1	1	1	1	1	1	1	2	2
2777	3	1	2	2	11	0	0	7	0	1		1		             			1		1	30600	27000	0	6600	0	2400	3000	5400	1800	9600	1	1		1		1	1	1	1	1	26400	2400	600	27000	0	0	0	0	0	3600	1800	0	0	0	0	0	0	1200	0	0	0	2400	0	0	3000	0	0	0	5400	0	0	1800	0	0	4800	0	1800	0	0	3000	0	0	86400	1	1	1	1		            			            	1	1							1				1			1	        			1			1			1		1			1			0	0	3	1	1	1	1	1	9	3	1	1	9	6	0	8	0	7	0	0	0	0	0	0	2	4
2779	1	1	2	2	11	23	30	8	30	1		1		             			1		1	39600	29400	0	8400	0	0	0	0	2400	6600	1	1		1					1	1	33600	5400	600	29400	0	0	0	0	0	8400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	6600	0	0	0	0	0	0	0	86400	1	1	1	1		            			            	1																        						1			1								0	0	0	9	1	1	1	1	0	3	9	1	1	1	1	3	0	0	0	0	0	0	0	0	2	4
2779	2	1	2	2	11	23	30	7	30	1		1		             			1		1	31800	28800	0	16200	0	0	0	0	4200	5400	1	1		1					1	1	26400	4200	1200	28800	0	0	0	0	0	9000	1800	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4200	0	1800	1800	0	1800	0	0	0	0	0	86400	1	1	1	1		            			            	1	1				1											        						1		1	1		1						0	0	1	1	1	1	1	9	0	1	1	1	9	3	3	3	0	8	0	0	0	0	0	0	2	2
2780	1	1	4	2	11	22	20	8	10	1		1		             			1		6	43200	0	0	15600	2400	5400	4200	4200	2400	9000	1			1	1	1	1	1	1	1	36000	4200	1800	0	0	0	0	0	0	8400	1200	3600	0	0	2400	0	0	0	0	2400	0	0	0	5400	4200	0	0	0	0	4200	0	2400	0	5400	0	0	1800	0	0	1800	0	0	86400	1	1	1			            			            	1	1	1			1					1				1	1	        				1		1		1			1			1			0	0	0	0	6	9	9	3	3	5	5	4	9	3	0	8	0	0	0	0	0	0	0	0	2	99
