IDQUEST_HT 	CODI_LLAR 	CODI_PERSONA 	TEMPS_TREB_SET 	TEMPS_DIA1 	NOM_DIA1 	TREB_DIA1 	TEMPS_DIA2 	NOM_DIA2 	TREB_DIA2 	TEMPS_DIA3 	NOM_DIA3 	TREB_DIA3 	TEMPS_DIA4 	NOM_DIA4 	TREB_DIA4 	TEMPS_DIA5 	NOM_DIA5 	TREB_DIA5 	TEMPS_DIA6 	NOM_DIA6 	TREB_DIA6 	TEMPS_DIA7 	NOM_DIA7 	TREB_DIA7
   4316001 	     3160 	          01 	          4830 	       690 	       6 	        1 	       690 	       7 	        1 	       690 	       1 	        1 	       690 	       2 	        1 	       690 	       3 	        1 	       690 	       4 	        1 	       690 	       5 	        1
   4316002 	     3160 	          02 	          2550 	         0 	       6 	        6 	         0 	       7 	        6 	       510 	       1 	        1 	       510 	       2 	        1 	       510 	       3 	        1 	       510 	       4 	        1 	       510 	       5 	        1
   4316201 	     3162 	          01 	          3390 	         0 	       7 	        6 	       630 	       1 	        1 	       630 	       2 	        1 	       630 	       3 	        1 	       630 	       4 	        1 	       630 	       5 	        1 	       240 	       6 	        1
   4316203 	     3162 	          03 	          2310 	         0 	       7 	        6 	       420 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1 	       420 	       4 	        1 	       420 	       5 	        1 	       210 	       6 	        1
   4316701 	     3167 	          01 	          1200 	       240 	       4 	        1 	       240 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       240 	       1 	        1 	       240 	       2 	        1 	       240 	       3 	        1
   4316702 	     3167 	          02 	          2910 	       570 	       4 	        1 	       570 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       570 	       1 	        1 	       570 	       2 	        1 	       630 	       3 	        1
   4316801 	     3168 	          01 	          3945 	         0 	       6 	        6 	         0 	       7 	        6 	       645 	       1 	        1 	      1230 	       2 	        1 	       960 	       3 	        1 	       600 	       4 	        1 	       510 	       5 	        1
   4317102 	     3171 	          02 	          2520 	       495 	       1 	        1 	       525 	       2 	        1 	       495 	       3 	        1 	       495 	       4 	        1 	       510 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4317301 	     3173 	          01 	          1950 	       390 	       3 	        1 	       390 	       4 	        1 	       390 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       390 	       1 	        1 	       390 	       2 	        1
   4317401 	     3174 	          01 	          2550 	       510 	       3 	        1 	       510 	       4 	        1 	       510 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       510 	       1 	        1 	       510 	       2 	        1
   4317402 	     3174 	          02 	          3435 	       600 	       3 	        1 	       600 	       4 	        1 	       420 	       5 	        1 	       600 	       6 	        1 	         0 	       7 	        6 	       555 	       1 	        1 	       660 	       2 	        1
   4318103 	     3181 	          03 	          2400 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1
   4318901 	     3189 	          01 	          3060 	         0 	       3 	        6 	      1260 	       4 	        1 	         0 	       5 	        6 	         0 	       6 	        6 	       540 	       7 	        1 	         0 	       1 	        6 	      1260 	       2 	        1
   4319301 	     3193 	          01 	          1440 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	         0 	       4 	        6 	         0 	       5 	        6
   4320102 	     3201 	          02 	          2055 	         0 	       6 	        6 	         0 	       7 	        6 	       345 	       1 	        1 	       420 	       2 	        1 	       405 	       3 	        1 	       420 	       4 	        1 	       465 	       5 	        1
   4320802 	     3208 	          02 	          3420 	       420 	       6 	        1 	         0 	       7 	        6 	       600 	       1 	        1 	       600 	       2 	        1 	       600 	       3 	        1 	       600 	       4 	        1 	       600 	       5 	        1
   4321101 	     3211 	          01 	          2250 	       450 	       1 	        1 	       450 	       2 	        1 	       450 	       3 	        1 	       450 	       4 	        1 	       450 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4321102 	     3211 	          02 	          4230 	       630 	       1 	        1 	       600 	       2 	        1 	       570 	       3 	        1 	       600 	       4 	        1 	       600 	       5 	        1 	       600 	       6 	        1 	       630 	       7 	        1
   4321105 	     3211 	          05 	             0 	         0 	       1 	        1 	         0 	       2 	        1 	         0 	       3 	        1 	         0 	       4 	        1 	         0 	       5 	        1 	         0 	       6 	        1 	         0 	       7 	        1
   4321201 	     3212 	          01 	          2250 	       450 	       1 	        1 	       450 	       2 	        1 	       450 	       3 	        1 	       450 	       4 	        1 	       450 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4321601 	     3216 	          01 	          2400 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1
   4322103 	     3221 	          03 	          2400 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1
   4322801 	     3228 	          01 	          2850 	       570 	       1 	        1 	       570 	       2 	        1 	       570 	       3 	        1 	       570 	       4 	        1 	       570 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4323201 	     3232 	          01 	          2850 	       420 	       6 	        1 	       300 	       7 	        1 	       420 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1 	       420 	       4 	        1 	       450 	       5 	        1
   4323202 	     3232 	          02 	           840 	         0 	       6 	        6 	         0 	       7 	        6 	       360 	       1 	        1 	       480 	       2 	        1 	         0 	       3 	        6 	         0 	       4 	        6 	         0 	       5 	        6
   4324102 	     3241 	          02 	          3300 	         0 	       6 	        6 	         0 	       7 	        6 	       660 	       1 	        1 	       660 	       2 	        1 	       660 	       3 	        1 	       660 	       4 	        1 	       660 	       5 	        1
   4324202 	     3242 	          02 	          1935 	         0 	       7 	        6 	       180 	       1 	        1 	       450 	       2 	        1 	       435 	       3 	        1 	       435 	       4 	        1 	       435 	       5 	        1 	         0 	       6 	        6
   4324203 	     3242 	          03 	          2685 	       570 	       7 	        1 	         0 	       1 	        6 	       495 	       2 	        1 	       540 	       3 	        1 	       540 	       4 	        1 	       540 	       5 	        1 	         0 	       6 	        6
   4324301 	     3243 	          01 	          2430 	       495 	       1 	        1 	       480 	       2 	        1 	       495 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4324701 	     3247 	          01 	          2700 	       450 	       4 	        1 	       450 	       5 	        1 	       450 	       6 	        1 	       450 	       7 	        1 	         0 	       1 	        6 	       450 	       2 	        1 	       450 	       3 	        1
   4324702 	     3247 	          02 	          1560 	       510 	       4 	        1 	       210 	       5 	        1 	       210 	       6 	        1 	         0 	       7 	        6 	       210 	       1 	        1 	       210 	       2 	        1 	       210 	       3 	        1
   4324801 	     3248 	          01 	          1440 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	         0 	       4 	        6 	         0 	       5 	        6
   4324802 	     3248 	          02 	          1680 	       240 	       6 	        1 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	         0 	       4 	        6 	         0 	       5 	        6
   4325201 	     3252 	          01 	           840 	       420 	       1 	        1 	       420 	       2 	        1 	         0 	       3 	        6 	         0 	       4 	        6 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6
   4325202 	     3252 	          02 	          2160 	       540 	       1 	        1 	       420 	       2 	        1 	       360 	       3 	        1 	       420 	       4 	        1 	       420 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4325401 	     3254 	          01 	          1980 	       420 	       4 	        1 	       420 	       5 	        1 	       300 	       6 	        1 	         0 	       7 	        6 	         0 	       1 	        6 	       420 	       2 	        1 	       420 	       3 	        1
   4325801 	     3258 	          01 	          1920 	         0 	       7 	        6 	         0 	       1 	        6 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6
   4325802 	     3258 	          02 	          2850 	         0 	       7 	        6 	       540 	       1 	        1 	       570 	       2 	        1 	       540 	       3 	        1 	       600 	       4 	        1 	       600 	       5 	        1 	         0 	       6 	        6
   4325902 	     3259 	          02 	          2430 	         0 	       1 	        6 	       600 	       2 	        1 	       600 	       3 	        1 	       600 	       4 	        1 	       630 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4326101 	     3261 	          01 	          2805 	        60 	       4 	        1 	       900 	       5 	        1 	        60 	       6 	        1 	         0 	       7 	        6 	       900 	       1 	        1 	       675 	       2 	        1 	       210 	       3 	        1
   4326201 	     3262 	          01 	          2520 	       420 	       4 	        1 	       420 	       5 	        1 	       420 	       6 	        1 	       420 	       7 	        1 	       420 	       1 	        1 	       420 	       2 	        1 	         0 	       3 	        6
   4326401 	     3264 	          01 	          1650 	         0 	       6 	        6 	         0 	       7 	        6 	       330 	       1 	        1 	       330 	       2 	        1 	       330 	       3 	        1 	       330 	       4 	        1 	       330 	       5 	        1
   4328101 	     3281 	          01 	          2550 	         0 	       6 	        6 	         0 	       7 	        6 	       510 	       1 	        1 	       510 	       2 	        1 	       510 	       3 	        1 	       510 	       4 	        1 	       510 	       5 	        1
   4328401 	     3284 	          01 	          2850 	       570 	       1 	        1 	       570 	       2 	        1 	       570 	       3 	        1 	       570 	       4 	        1 	       570 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
